gender,number_of_dependents,education_level,employment_type,monthly_income,loan_amount_requested,loan_tenure_months,area_type,loan_type,loan_status,data_source,credit_score,total_assets_value,liquid_assets_value,savings_balance,application_id,age,marital_status,occupation,income_type,state,loan_purpose,existing_emi,is_synthetic_age,is_synthetic_gender,is_synthetic_marital_status,is_synthetic_occupation,is_synthetic_employment_type,is_synthetic_income_type,is_synthetic_area_type,is_synthetic_credit_score,is_synthetic_existing_emi,is_synthetic_savings_balance,is_synthetic_total_assets_value,is_synthetic_liquid_assets_value,is_synthetic_state,is_synthetic_loan_purpose,loan_to_income_ratio,debt_to_income_ratio
Male,2.0,Higher Secondary,Contract,391666.6666666667,14600000.0,240.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,597.0,35100000.0,20900000.0,6800000.0,3964,41.0,Divorced,Other,Salary,Uttarakhand,Home Purchase,6891.972781603656,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.106382978723404,0.01759652625090295
Male,4.0,Undergraduate,Self-Employed,808333.3333333334,25000000.0,48.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,542.0,64500000.0,42700000.0,13400000.0,2217,42.0,Married,Business & Management,Business Income,Sikkim,Home Purchase,86302.33442144186,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.577319587628866,0.10676577454198993
Male,4.0,Undergraduate,Full-Time,725000.0,25200000.0,216.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,790.0,60900000.0,26800000.0,8400000.0,4475,36.0,In a relationship,Finance & Accounting,Salary,Mizoram,Home Renovation,111377.43550329455,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.896551724137931,0.15362404897006143
Female,0.0,Higher Secondary,Part-Time,341666.6666666667,8800000.0,216.0,Semiurban,Business Loan,0,ds2_loan_approval_kaggle,300.0,29400000.0,12100000.0,3500000.0,3211,32.0,Single,Other,Salary,Nagaland,Business Expansion,59305.72804985561,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.1463414634146343,0.17357774063372372
Male,1.0,Undergraduate,Full-Time,558333.3333333334,18700000.0,96.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,583.0,37400000.0,24000000.0,6900000.0,1714,29.0,Married,Engineering & Technology,Salary,Chhattisgarh,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.791044776119403,0.0
Male,0.0,Undergraduate,Full-Time,158333.33333333334,6800000.0,48.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,782.0,10800000.0,7300000.0,2400000.0,1666,26.0,Married,Other,Salary,Gujarat,Home Purchase,12858.742849010632,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.5789473684210527,0.08121311273059346
Female,3.0,Undergraduate,Part-Time,50000.0,2100000.0,192.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,892.0,4000000.0,2900000.0,500000.0,3440,36.0,Single,Business & Management,Salary,Himachal Pradesh,Home Purchase,3242.6164810493756,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.5,0.06485232962098751
Female,5.0,Higher Secondary,Full-Time,266666.6666666667,10100000.0,72.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,828.0,26200000.0,11700000.0,3000000.0,2125,24.0,Single,Other,Salary,Jharkhand,Home Renovation,19659.357148082327,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.15625,0.07372258930530871
Female,4.0,Higher Secondary,Full-Time,341666.6666666667,13500000.0,216.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,490.0,26800000.0,15900000.0,2000000.0,1091,35.0,In a relationship,Manufacturing,Salary,Haryana,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.292682926829268,0.0
Male,4.0,Undergraduate,Part-Time,158333.33333333334,4300000.0,48.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,826.0,10300000.0,7900000.0,900000.0,1184,24.0,In a relationship,Government Services,Salary,Andaman and Nicobar Islands,Business Expansion,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.263157894736842,0.0
Male,1.0,Undergraduate,Self-Employed,650000.0,23300000.0,72.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,620.0,35400000.0,29800000.0,7600000.0,4655,37.0,Married,Engineering & Technology,Business Income,Punjab,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.9871794871794872,0.0
Male,4.0,Higher Secondary,Full-Time,341666.6666666667,13100000.0,168.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,772.0,29700000.0,14300000.0,3800000.0,4290,35.0,Single,Sales & Marketing,Salary,West Bengal,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.1951219512195124,0.0
Male,3.0,Higher Secondary,Self-Employed,58333.333333333336,1600000.0,216.0,Rural,Business Loan,0,ds2_loan_approval_kaggle,303.0,3700000.0,2600000.0,600000.0,2343,41.0,Single,Manufacturing,Self-Employment Income,Rajasthan,Working Capital,3001.987550601613,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.2857142857142856,0.05146264372459908
Male,1.0,Higher Secondary,Self-Employed,825000.0,38500000.0,24.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,875.0,49200000.0,26700000.0,6500000.0,1923,32.0,Single,Other,Business Income,Kerala,Home Purchase,54042.79784433349,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.888888888888889,0.06550642162949513
Male,4.0,Higher Secondary,Self-Employed,33333.333333333336,1100000.0,72.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,644.0,3300000.0,2000000.0,400000.0,2422,31.0,Single,Manufacturing,Business Income,Punjab,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.75,0.0
Male,4.0,Undergraduate,Self-Employed,125000.0,5800000.0,24.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,304.0,8700000.0,4700000.0,1400000.0,2071,42.0,Married,Business & Management,Business Income,Ladakh,Home Purchase,15555.199560624415,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.8666666666666667,0.12444159648499531
Male,0.0,Undergraduate,Self-Employed,200000.0,6900000.0,48.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,581.0,19000000.0,9400000.0,3400000.0,4039,21.0,Single,Engineering & Technology,Business Income,Chhattisgarh,Home Renovation,9737.398686011702,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.875,0.04868699343005851
Male,4.0,Undergraduate,Self-Employed,533333.3333333334,21900000.0,72.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,437.0,45700000.0,28700000.0,4100000.0,4818,27.0,Single,Other,Business Income,West Bengal,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.421875,0.0
Male,2.0,Higher Secondary,Self-Employed,516666.6666666667,16500000.0,48.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,510.0,43300000.0,24500000.0,6300000.0,2437,34.0,Married,Sales & Marketing,Self-Employment Income,Goa,Home Renovation,57403.745860435556,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.661290322580645,0.1111040242460043
Female,5.0,Undergraduate,Self-Employed,216666.66666666666,8600000.0,216.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,651.0,11500000.0,10400000.0,2600000.0,2065,37.0,Single,Other,Business Income,Assam,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.3076923076923075,0.0
Male,1.0,Higher Secondary,Self-Employed,200000.0,8800000.0,216.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,414.0,15400000.0,9600000.0,2500000.0,2844,34.0,Single,Business & Management,Self-Employment Income,Uttarakhand,Home Renovation,31497.573213663145,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.6666666666666665,0.15748786606831572
Male,5.0,Higher Secondary,Full-Time,25000.0,500000.0,96.0,Urban,Business Loan,0,ds2_loan_approval_kaggle,396.0,2100000.0,1400000.0,200000.0,3921,26.0,Single,Other,Salary,Puducherry,Working Capital,2053.3563525341624,True,True,True,True,True,True,True,False,True,False,False,False,True,True,1.6666666666666667,0.0821342541013665
Male,3.0,Undergraduate,Self-Employed,691666.6666666666,27700000.0,48.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,596.0,64700000.0,28800000.0,7400000.0,3389,36.0,Single,Engineering & Technology,Business Income,Madhya Pradesh,Home Renovation,41782.60328746277,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.3373493975903616,0.06040858306621124
Female,0.0,Higher Secondary,Self-Employed,750000.0,24300000.0,120.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,599.0,49600000.0,33300000.0,6400000.0,1546,38.0,Single,Construction,Freelance Income,Ladakh,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.7,0.0
Female,2.0,Higher Secondary,Part-Time,566666.6666666666,14800000.0,168.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,803.0,40800000.0,26200000.0,6600000.0,1300,43.0,Separated,Construction,Salary,Gujarat,Business Expansion,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.176470588235294,0.0
Female,2.0,Higher Secondary,Self-Employed,791666.6666666666,36800000.0,72.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,493.0,76200000.0,38300000.0,6200000.0,2414,34.0,Single,Sales & Marketing,Business Income,Jammu and Kashmir,Home Purchase,130156.79502399123,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.873684210526316,0.16440858318819945
Male,1.0,Undergraduate,Self-Employed,83333.33333333333,3000000.0,120.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,813.0,7500000.0,4100000.0,800000.0,3957,32.0,Single,Engineering & Technology,Business Income,Bihar,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.0,0.0
Female,2.0,Higher Secondary,Self-Employed,208333.33333333334,7200000.0,192.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,315.0,16500000.0,7700000.0,2800000.0,4355,49.0,Divorced,Construction,Business Income,Uttarakhand,Home Renovation,25719.825370283965,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.88,0.12345516177736303
Male,2.0,Higher Secondary,Full-Time,475000.0,20400000.0,24.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,630.0,31600000.0,25500000.0,2900000.0,3100,51.0,Married,Business & Management,Salary,Maharashtra,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.5789473684210527,0.0
Male,3.0,Higher Secondary,Full-Time,116666.66666666667,4100000.0,96.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,455.0,9400000.0,5000000.0,2100000.0,922,32.0,In a relationship,Business & Management,Salary,Himachal Pradesh,Home Renovation,3885.091972286893,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.9285714285714284,0.03330078833388765
Male,3.0,Higher Secondary,Self-Employed,700000.0,29500000.0,240.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,661.0,57800000.0,39800000.0,10900000.0,3156,39.0,Single,Construction,Business Income,Mizoram,Home Renovation,87606.98287656973,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.511904761904762,0.1251528326808139
Male,5.0,Undergraduate,Full-Time,525000.0,14600000.0,96.0,Urban,Business Loan,0,ds2_loan_approval_kaggle,469.0,51700000.0,28300000.0,3800000.0,2969,45.0,Widowed,Finance & Accounting,Salary,Karnataka,Business Expansion,81518.2632782686,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.3174603174603177,0.15527288243479734
Male,1.0,Higher Secondary,Full-Time,241666.66666666666,11500000.0,240.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,431.0,16400000.0,9000000.0,3100000.0,3931,42.0,Married,Business & Management,Salary,Bihar,Home Purchase,44859.481090763875,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.9655172413793105,0.18562543899626432
Female,4.0,Higher Secondary,Full-Time,75000.0,3300000.0,120.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,649.0,3400000.0,3000000.0,1200000.0,1022,33.0,Single,Construction,Salary,Maharashtra,Home Renovation,11405.419611485277,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.6666666666666665,0.15207226148647035
Female,0.0,Undergraduate,Full-Time,608333.3333333334,14500000.0,192.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,811.0,39100000.0,25700000.0,9600000.0,1445,25.0,Single,Business & Management,Salary,Ladakh,Working Capital,69881.3060805832,True,True,True,True,True,True,True,False,True,False,False,False,True,True,1.9863013698630136,0.11487337985849294
Male,2.0,Higher Secondary,Self-Employed,583333.3333333334,23800000.0,120.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,689.0,37300000.0,23500000.0,7800000.0,4647,38.0,Single,Other,Self-Employment Income,Assam,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.4,0.0
Female,5.0,Higher Secondary,Full-Time,750000.0,29300000.0,48.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,531.0,61200000.0,41300000.0,5800000.0,921,35.0,Married,Manufacturing,Salary,Jharkhand,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.2555555555555555,0.0
Female,3.0,Higher Secondary,Contract,191666.66666666666,8500000.0,144.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,557.0,12500000.0,7500000.0,1300000.0,3606,41.0,Divorced,Other,Salary,Punjab,Home Purchase,27319.085466681372,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.6956521739130435,0.14253435895659847
Male,5.0,Higher Secondary,Self-Employed,800000.0,29600000.0,48.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,446.0,76200000.0,49800000.0,13200000.0,1700,31.0,In a relationship,Manufacturing,Self-Employment Income,Delhi,Home Renovation,140404.5166906134,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.0833333333333335,0.17550564586326675
Male,1.0,Undergraduate,Full-Time,2882.0,123000.0,480.0,Semiurban,Home Loan,1,ds1_loan_prediction,701.4508983823109,13039.744535851,5201.020025530769,4219.331967448256,249,32.0,Married,Education,Salary,Puducherry,Home Purchase,185.26711588167365,True,False,True,True,True,True,False,True,True,True,True,True,True,True,3.556557945870923,0.06428421786317615
Male,2.0,Undergraduate,Self-Employed,316666.6666666667,10900000.0,120.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,766.0,17400000.0,11600000.0,3000000.0,800,29.0,Married,Finance & Accounting,Self-Employment Income,Arunachal Pradesh,Home Purchase,23059.54646179761,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.8684210526315788,0.07281962040567666
Male,1.0,Higher Secondary,Self-Employed,141666.66666666666,5000000.0,120.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,888.0,10100000.0,6300000.0,2200000.0,801,44.0,Married,Construction,Business Income,Meghalaya,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.9411764705882355,0.0
Male,3.0,Undergraduate,Contract,291666.6666666667,8500000.0,216.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,609.0,22500000.0,15200000.0,2500000.0,2767,30.0,Single,Business & Management,Salary,Ladakh,Business Expansion,38840.93356857205,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.4285714285714284,0.13316891509224701
Male,0.0,Undergraduate,Full-Time,2499.0,160000.0,360.0,Semiurban,Home Loan,1,ds1_loan_prediction,746.4739774904399,16164.904893391153,7704.712105490493,3133.7314452871856,346,41.0,Married,Student,Salary,Nagaland,Home Purchase,242.41549703895743,True,False,True,True,True,True,False,True,True,True,True,True,True,True,5.33546752034147,0.09700500081590933
Female,4.0,Undergraduate,Self-Employed,58333.333333333336,1800000.0,240.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,626.0,2800000.0,1700000.0,300000.0,2242,39.0,Married,Healthcare,Self-Employment Income,Kerala,Home Purchase,3701.061762779871,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.5714285714285716,0.06344677307622636
Female,3.0,Undergraduate,Self-Employed,791666.6666666666,32500000.0,168.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,581.0,57800000.0,40700000.0,4700000.0,3466,38.0,Single,Healthcare,Business Income,Manipur,Home Purchase,23217.114056393915,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.4210526315789473,0.029326880913339685
Male,4.0,Higher Secondary,Temporary,91666.66666666667,2500000.0,48.0,Semiurban,Business Loan,1,ds2_loan_approval_kaggle,603.0,7700000.0,4400000.0,500000.0,2355,29.0,Single,Business & Management,Salary,Puducherry,Business Expansion,22214.81922345884,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.272727272727273,0.24234348243773277
Male,5.0,Higher Secondary,Part-Time,516666.6666666667,16400000.0,72.0,Semiurban,Home Loan,0,ds2_loan_approval_kaggle,360.0,36800000.0,28700000.0,6300000.0,4529,21.0,Single,Business & Management,Salary,Tamil Nadu,Home Renovation,52484.21932750993,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.6451612903225805,0.10158235998872889
Male,3.0,Higher Secondary,Full-Time,625000.0,25200000.0,96.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,316.0,29100000.0,27300000.0,9000000.0,3764,30.0,In a relationship,Manufacturing,Salary,Delhi,Home Renovation,54989.0694264489,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.36,0.08798251108231823
Female,5.0,Higher Secondary,Self-Employed,491666.6666666667,22600000.0,216.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,630.0,29800000.0,23300000.0,6800000.0,3402,21.0,Married,Construction,Self-Employment Income,Manipur,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.830508474576271,0.0
Female,5.0,Higher Secondary,Self-Employed,50000.0,1200000.0,96.0,Semiurban,Business Loan,0,ds2_loan_approval_kaggle,343.0,3000000.0,2200000.0,600000.0,3363,21.0,In a relationship,Sales & Marketing,Business Income,Lakshadweep,Working Capital,12528.41873191072,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.0,0.2505683746382144
Female,0.0,Undergraduate,Full-Time,2500.0,67000.0,360.0,Urban,Home Loan,1,ds1_loan_prediction,735.3143460851644,19019.659781574504,4498.9036023711205,3082.126461566967,330,49.0,Widowed,Education,Salary,Meghalaya,Home Purchase,367.0717115660604,True,False,True,True,True,True,False,True,True,True,True,True,True,True,2.2333333333333334,0.14682868462642415
Male,1.0,Undergraduate,Self-Employed,50000.0,1900000.0,96.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,445.0,3200000.0,1900000.0,300000.0,4068,45.0,Married,Other,Business Income,Meghalaya,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.1666666666666665,0.0
Male,3.0,Higher Secondary,Self-Employed,483333.3333333333,16600000.0,120.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,444.0,42700000.0,23500000.0,8500000.0,4327,21.0,In a relationship,Construction,Freelance Income,Lakshadweep,Home Purchase,104566.86890670998,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.8620689655172415,0.21634524601388272
Female,1.0,Higher Secondary,Full-Time,475000.0,19100000.0,144.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,649.0,40500000.0,20900000.0,4500000.0,2636,22.0,Married,Manufacturing,Salary,Nagaland,Home Purchase,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.3508771929824563,0.0
Male,4.0,Higher Secondary,Self-Employed,441666.6666666667,10700000.0,144.0,Rural,Business Loan,1,ds2_loan_approval_kaggle,700.0,41100000.0,23400000.0,2900000.0,1989,44.0,Single,Business & Management,Self-Employment Income,West Bengal,Business Expansion,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.018867924528302,0.0
Male,3.0,Higher Secondary,Self-Employed,500000.0,16000000.0,144.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,606.0,41300000.0,27100000.0,7800000.0,2478,34.0,Single,Business & Management,Self-Employment Income,Rajasthan,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.6666666666666665,0.0
Male,1.0,Undergraduate,Self-Employed,500000.0,23300000.0,144.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,672.0,39300000.0,26000000.0,6400000.0,2057,30.0,Single,Engineering & Technology,Freelance Income,Lakshadweep,Home Purchase,50633.10798402563,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.8833333333333333,0.10126621596805126
Female,4.0,Undergraduate,Full-Time,150000.0,4100000.0,96.0,Semiurban,Business Loan,1,ds2_loan_approval_kaggle,777.0,10200000.0,5500000.0,1900000.0,3239,45.0,Single,Healthcare,Salary,Bihar,Working Capital,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.2777777777777777,0.0
Female,4.0,Higher Secondary,Full-Time,16666.666666666668,600000.0,120.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,404.0,500000.0,400000.0,0.0,944,51.0,Single,Transportation & Logistics,Salary,Arunachal Pradesh,Home Renovation,3709.8183150846844,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.0,0.22258909890508105
Female,5.0,Undergraduate,Full-Time,541666.6666666666,24800000.0,96.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,779.0,41100000.0,24500000.0,8800000.0,3076,37.0,Married,Business & Management,Salary,West Bengal,Home Renovation,62311.60037779941,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.8153846153846156,0.11503680069747585
Female,2.0,Higher Secondary,Full-Time,300000.0,8000000.0,144.0,Rural,Business Loan,1,ds2_loan_approval_kaggle,566.0,25100000.0,11600000.0,2700000.0,1538,21.0,Single,Sales & Marketing,Salary,Chandigarh,Working Capital,6634.149061690693,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.2222222222222223,0.022113830205635645
Male,0.0,Undergraduate,Self-Employed,783333.3333333334,29900000.0,144.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,302.0,57700000.0,43900000.0,8200000.0,4093,65.0,Married,Engineering & Technology,Business Income,Tamil Nadu,Home Renovation,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.1808510638297873,0.0
Male,0.0,Undergraduate,Full-Time,50000.0,2300000.0,96.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,627.0,4800000.0,2500000.0,300000.0,1769,43.0,Married,Government Services,Salary,Uttarakhand,Home Purchase,1124.1142782100774,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.8333333333333335,0.022482285564201548
Male,3.0,Undergraduate,Temporary,9167.0,185000.0,360.0,Rural,Home Loan,1,ds1_loan_prediction,671.6087240622867,100475.11899138028,34365.76221054963,11062.20848231495,391,39.0,Single,Government Services,Salary,Andaman and Nicobar Islands,Home Purchase,706.6277761946114,True,False,True,True,True,True,False,True,True,True,True,True,True,True,1.6817570270171993,0.07708386344437781
Male,0.0,Undergraduate,Full-Time,9166.0,244000.0,360.0,Urban,Home Loan,0,ds1_loan_prediction,750.5421047089143,125137.25308141313,30415.50636872956,11752.151364361447,153,48.0,Divorced,Sales & Marketing,Salary,Goa,Home Renovation,499.86254814126545,True,False,True,True,True,True,False,True,True,True,True,True,True,True,2.218343152229253,0.054534425937297126
Male,1.0,Undergraduate,Full-Time,391666.6666666667,9300000.0,96.0,Semiurban,Business Loan,0,ds2_loan_approval_kaggle,515.0,26000000.0,20300000.0,5700000.0,2670,44.0,Separated,Healthcare,Salary,Jammu and Kashmir,Working Capital,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,1.9787234042553192,0.0
Male,2.0,Higher Secondary,Self-Employed,458333.3333333333,18400000.0,120.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,515.0,33800000.0,22600000.0,4100000.0,1545,28.0,Single,Business & Management,Business Income,Chhattisgarh,Home Renovation,42671.97077453669,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.3454545454545452,0.09310248168989824
Male,1.0,Undergraduate,Self-Employed,150000.0,4400000.0,96.0,Urban,Business Loan,1,ds2_loan_approval_kaggle,689.0,11100000.0,5400000.0,1600000.0,2060,28.0,Single,Engineering & Technology,Business Income,Himachal Pradesh,Business Expansion,8544.200112493572,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.4444444444444446,0.05696133408329048
Male,5.0,Higher Secondary,Full-Time,466666.6666666667,17600000.0,168.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,448.0,35900000.0,25700000.0,6800000.0,1273,30.0,Single,Business & Management,Salary,Manipur,Home Renovation,0.0,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.142857142857143,0.0
Male,5.0,Higher Secondary,Full-Time,75000.0,2800000.0,192.0,Urban,Home Loan,1,ds2_loan_approval_kaggle,808.0,6900000.0,3900000.0,800000.0,2712,29.0,In a relationship,Other,Salary,Andaman and Nicobar Islands,Home Renovation,6279.554446499485,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.111111111111111,0.08372739261999312
Female,0.0,Higher Secondary,Self-Employed,425000.0,14500000.0,168.0,Rural,Home Loan,1,ds2_loan_approval_kaggle,559.0,30400000.0,18300000.0,6000000.0,1712,24.0,Married,Sales & Marketing,Business Income,Tamil Nadu,Home Renovation,7462.016476205584,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.843137254901961,0.01755768582636608
Female,4.0,Higher Secondary,Self-Employed,100000.0,2800000.0,72.0,Semiurban,Business Loan,0,ds2_loan_approval_kaggle,366.0,9200000.0,5600000.0,1400000.0,3966,37.0,Married,Manufacturing,Business Income,Andaman and Nicobar Islands,Working Capital,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.3333333333333335,0.0
Male,5.0,Higher Secondary,Self-Employed,783333.3333333334,35300000.0,192.0,Rural,Home Loan,0,ds2_loan_approval_kaggle,302.0,66500000.0,49900000.0,12900000.0,1001,39.0,Single,Manufacturing,Self-Employment Income,Jharkhand,Home Purchase,0.0,True,True,True,True,False,True,True,False,True,False,False,False,True,True,3.75531914893617,0.0
Male,0.0,Undergraduate,Self-Employed,216666.66666666666,7500000.0,24.0,Semiurban,Home Loan,1,ds2_loan_approval_kaggle,853.0,19100000.0,11000000.0,1400000.0,3382,21.0,In a relationship,Healthcare,Business Income,Maharashtra,Home Renovation,12946.795214567112,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.8846153846153846,0.05975443945184821
Female,2.0,Higher Secondary,Self-Employed,316666.6666666667,8900000.0,192.0,Urban,Business Loan,0,ds2_loan_approval_kaggle,389.0,20200000.0,14400000.0,2200000.0,816,29.0,Married,Sales & Marketing,Self-Employment Income,Odisha,Business Expansion,75217.5590552724,True,True,True,True,False,True,True,False,True,False,False,False,True,True,2.3421052631578947,0.23752913385875493
Male,3.0,Higher Secondary,Full-Time,625000.0,28300000.0,144.0,Urban,Home Loan,0,ds2_loan_approval_kaggle,367.0,50200000.0,29700000.0,7000000.0,1023,25.0,Single,Business & Management,Salary,Kerala,Home Renovation,108411.52840081809,True,True,True,True,True,True,True,False,True,False,False,False,True,True,3.7733333333333334,0.17345844544130895
Male,0.0,Undergraduate,Full-Time,3727.0,131000.0,360.0,Semiurban,Home Loan,1,ds1_loan_prediction,854.9962294826757,25612.13989798412,11971.665332251468,7037.224756416431,218,36.0,Married,Other,Salary,Mizoram,Home Purchase,0.0,True,False,True,True,True,True,False,True,True,True,True,True,True,True,2.9290761112601733,0.0
Male,2.0,Undergraduate,Part-Time,125000.0,3300000.0,216.0,Urban,Business Loan,0,ds2_loan_approval_kaggle,440.0,7900000.0,4800000.0,1800000.0,2041,39.0,In a relationship,Engineering & Technology,Salary,Gujarat,Working Capital,29494.001648067504,True,True,True,True,True,True,True,False,True,False,False,False,True,True,2.2,0.23595201318454004
